Row ID,APPLY,PARED,PUBLIC,GPA,FittedMean: cat=1,FittedMean: cat=2,FittedMean: cat=3,FittedProb: cat=1,FittedProb: cat=2,FittedProb: cat=3,ResponseResidual: cat=1,ResponseResidual: cat=2,ResponseResidual: cat=3,PearsonResidual: cat=1,PearsonResidual: cat=2,PearsonResidual: cat=3,StdPearsonResidual: cat=1,StdPearsonResidual: cat=2,StdPearsonResidual: cat=3,DevianceResiduals,StdDevianceResiduals,Leverage
214,1,0,0,2.470000029,0.664281066,0.2771874,0.058531534,0.664281066,0.2771874,0.058531534,0.335718934,-0.2771874,-0.058531534,0.710905674,-0.619261222,-0.249340062,0.71327573,-0.621325749,-0.250171325,0.904488725,0.907504158,0.006634512
215,3,0,0,3.069999933,0.57761336,0.33985435,0.08253229,0.57761336,0.33985435,0.08253229,-0.57761336,-0.33985435,0.91746771,-1.169401181,-0.717507646,3.33413704,-1.170966143,-0.718467858,3.33859898,2.233636348,2.236625533,0.002671155
216,2,0,0,3.200000048,0.557972255,0.353228149,0.088799597,0.557972255,0.353228149,0.088799597,-0.557972255,0.646771851,-0.088799597,-1.123521886,1.353156109,-0.312175305,-1.130265807,1.361278405,-0.314049132,1.442664977,1.451324548,0.011897734
217,1,0,0,2.549999952,0.653208226,0.28548599,0.061305784,0.653208226,0.28548599,0.061305784,0.346791774,-0.28548599,-0.061305784,0.728632554,-0.632101799,-0.255557513,0.730695293,-0.633891261,-0.256280989,0.922886043,0.925498708,0.005637992
218,1,0,0,2.480000019,0.662906496,0.278221737,0.058871767,0.662906496,0.278221737,0.058871767,0.337093504,-0.278221737,-0.058871767,0.713097731,-0.620859926,-0.250108894,0.715427195,-0.622888079,-0.250925921,0.906775971,0.90973812,0.006501491
219,1,0,0,3.289999962,0.544263699,0.362349314,0.093386988,0.544263699,0.362349314,0.093386988,0.455736301,-0.362349314,-0.093386988,0.915065385,-0.753828071,-0.320946179,0.917474581,-0.75581276,-0.32179117,1.10301533,1.105919363,0.005244904
220,2,0,0,2.640000105,0.640550487,0.294876007,0.064573506,0.640550487,0.294876007,0.064573506,-0.640550487,0.705123993,-0.064573506,-1.334927664,1.546368617,-0.262737673,-1.342917358,1.555623809,-0.264310188,1.562818175,1.57217182,0.011863614
221,2,0,0,3.220000029,0.554932785,0.355266109,0.089801107,0.554932785,0.355266109,0.089801107,-0.554932785,0.644733891,-0.089801107,-1.116625109,1.34714195,-0.31410344,-1.123471439,1.355401641,-0.316029293,1.438671726,1.447492611,0.012150677
222,2,1,0,2.799999952,0.361599476,0.459969747,0.178430778,0.361599476,0.459969747,0.178430778,-0.361599476,0.540030253,-0.178430778,-0.752605311,1.08353866,-0.46602885,-0.764572344,1.1007678,-0.473439086,1.246270083,1.266086785,0.031058878
223,2,0,0,3.619999886,0.493581213,0.394348625,0.112070163,0.493581213,0.394348625,0.112070163,-0.493581213,0.605651375,-0.112070163,-0.987243779,1.239284987,-0.355267661,-0.997996875,1.252783326,-0.359137249,1.364199345,1.379058256,0.021433265
224,1,0,0,2.619999886,0.643381038,0.292785355,0.063833607,0.643381038,0.292785355,0.063833607,0.356618962,-0.292785355,-0.063833607,0.744505804,-0.643426661,-0.26112483,0.746335943,-0.645008329,-0.261766725,0.939167862,0.941476519,0.004898319
225,2,0,1,3.039999962,0.596316102,0.326808826,0.076875072,0.596316102,0.326808826,0.076875072,-0.596316102,0.673191174,-0.076875072,-1.215395307,1.435232691,-0.28857754,-1.234470407,1.457758043,-0.293106639,1.495580093,1.519052572,0.030665337
226,1,0,1,2.49000001,0.674541651,0.269430251,0.056028098,0.674541651,0.269430251,0.056028098,0.325458349,-0.269430251,-0.056028098,0.694613665,-0.607284694,-0.243625871,0.703353276,-0.614925535,-0.246691165,0.88738025,0.898545245,0.024696874
227,1,0,1,3.099999905,0.587391911,0.333069897,0.079538192,0.587391911,0.333069897,0.079538192,0.412608089,-0.333069897,-0.079538192,0.838117459,-0.706687698,-0.293957787,0.846138719,-0.7134511,-0.29677113,1.03156486,1.041437522,0.018869813
228,3,1,0,3.150000095,0.313471388,0.474293391,0.212235222,0.313471388,0.474293391,0.212235222,-0.313471388,-0.474293391,0.787764778,-0.675724448,-0.949842982,1.926591102,-0.679643966,-0.955352516,1.937766233,1.760715811,1.770928788,0.011500776
229,2,0,0,2.650000095,0.639131537,0.295922025,0.064946438,0.639131537,0.295922025,0.064946438,-0.639131537,0.704077975,-0.064946438,-1.330824107,1.542487788,-0.263547817,-1.338718185,1.551637395,-0.265111109,1.560550729,1.56980748,0.011758715
230,1,0,0,3.039999962,0.582113595,0.336742112,0.081144293,0.582113595,0.336742112,0.081144293,0.417886405,-0.336742112,-0.081144293,0.847276675,-0.712537136,-0.297170252,0.848732309,-0.713761286,-0.297680795,1.040278492,1.042065707,0.003427198
231,1,0,1,3.049999952,0.594832986,0.327853837,0.077313177,0.594832986,0.327853837,0.077313177,0.405167014,-0.327853837,-0.077313177,0.825314583,-0.698406502,-0.28946736,0.8332644,-0.705133881,-0.292255646,1.019288585,1.02910685,0.018990117
232,1,0,0,2.880000114,0.605867749,0.320036962,0.074095289,0.605867749,0.320036962,0.074095289,0.394132251,-0.320036962,-0.074095289,0.806551438,-0.686052604,-0.282886454,0.80790579,-0.687204616,-0.283361474,1.001092956,1.00277398,0.003349938
233,2,0,0,2.859999895,0.608804618,0.31794055,0.073254832,0.608804618,0.31794055,0.073254832,-0.608804618,0.68205945,-0.073254832,-1.247504468,1.464664498,-0.281149925,-1.254022385,1.472317025,-0.282618867,1.51386318,1.521772758,0.010368201
234,2,0,0,3,0.588092583,0.332580678,0.07932674,0.588092583,0.332580678,0.07932674,-0.588092583,0.667419322,-0.07932674,-1.194876568,1.416611884,-0.29353307,-1.201131808,1.42402792,-0.295069731,1.483828028,1.491595944,0.010388455
235,1,0,0,2.230000019,0.696399343,0.252700801,0.050899857,0.696399343,0.252700801,0.050899857,0.303600657,-0.252700801,-0.050899857,0.660270931,-0.581508478,-0.231580645,0.663756844,-0.584578563,-0.23280328,0.850684448,0.855175653,0.010476003
236,1,0,1,3.140000105,0.581409956,0.337229871,0.081360173,0.581409956,0.337229871,0.081360173,0.418590044,-0.337229871,-0.081360173,0.848502673,-0.713315325,-0.297600253,0.856603969,-0.720125885,-0.300441668,1.041440508,1.051383927,0.018825472
237,1,0,0,2.670000076,0.636286359,0.29801532,0.065698321,0.636286359,0.29801532,0.065698321,0.363713641,-0.29801532,-0.065698321,0.756055171,-0.651561595,-0.265175606,0.757742964,-0.65301612,-0.265767575,0.950901222,0.953023983,0.004449829
238,1,0,0,3.109999895,0.571593069,0.343990375,0.084416556,0.571593069,0.343990375,0.084416556,0.428406931,-0.343990375,-0.084416556,0.865734584,-0.7241325,-0.303644101,0.867351196,-0.725484694,-0.304211105,1.057665314,1.059640323,0.003724224
239,2,0,0,3.730000019,0.476664794,0.404345831,0.118989375,0.476664794,0.404345831,0.118989375,-0.476664794,0.595654169,-0.118989375,-0.954369523,1.213725869,-0.367505226,-0.966758922,1.229482169,-0.372276092,1.345722669,1.363192521,0.025466558
240,2,0,0,2.450000048,0.667021855,0.275121554,0.057856591,0.667021855,0.275121554,0.057856591,-0.667021855,0.724878446,-0.057856591,-1.415344518,1.623193465,-0.247809479,-1.42567847,1.635044999,-0.249618828,1.606575405,1.618305605,0.014444351
241,1,0,0,3.039999962,0.582113595,0.336742112,0.081144293,0.582113595,0.336742112,0.081144293,0.417886405,-0.336742112,-0.081144293,0.847276675,-0.712537136,-0.297170252,0.848732309,-0.713761286,-0.297680795,1.040278492,1.042065707,0.003427198
242,1,0,0,2.400000095,0.673824303,0.269974628,0.056201069,0.673824303,0.269974628,0.056201069,0.326175697,-0.269974628,-0.056201069,0.695748797,-0.608124498,-0.244024002,0.698418391,-0.610457877,-0.244960325,0.888578505,0.891987989,0.007630075
243,2,0,0,3.430000067,0.522812909,0.376241256,0.100945835,0.522812909,0.376241256,0.100945835,-0.522812909,0.623758744,-0.100945835,-1.046715868,1.287582649,-0.335082135,-1.055189407,1.298006091,-0.337794745,1.398230813,1.409549992,0.015996212
244,2,0,0,2.569999933,0.650413327,0.287568359,0.062018315,0.650413327,0.287568359,0.062018315,-0.650413327,0.712431641,-0.062018315,-1.364009143,1.573986672,-0.257135951,-1.372745695,1.584068141,-0.25878292,1.578793639,1.588905898,0.012688076
245,1,0,0,2.839999914,0.611733594,0.315843235,0.072423172,0.611733594,0.315843235,0.072423172,0.388266406,-0.315843235,-0.072423172,0.796679685,-0.679450741,-0.279424077,0.798060541,-0.680628408,-0.279908393,0.991421601,0.993139997,0.003457537
246,1,0,0,2.670000076,0.636286359,0.29801532,0.065698321,0.636286359,0.29801532,0.065698321,0.363713641,-0.29801532,-0.065698321,0.756055171,-0.651561595,-0.265175606,0.757742964,-0.65301612,-0.265767575,0.950901222,0.953023983,0.004449829
247,3,1,1,3.450000048,0.287003777,0.478924941,0.234071282,0.287003777,0.478924941,0.234071282,-0.287003777,-0.478924941,0.765928718,-0.634454076,-0.95870189,1.808923121,-0.641502453,-0.969352452,1.829019095,1.704188714,1.723121155,0.021853871
248,2,1,0,2.880000114,0.350307359,0.463925995,0.185766646,0.350307359,0.463925995,0.185766646,-0.350307359,0.536074005,-0.185766646,-0.734295144,1.074949396,-0.477649608,-0.745643794,1.091562912,-0.485031759,1.239379064,1.258533867,0.030208222
249,2,0,0,2.779999971,0.620471476,0.309548357,0.069980167,0.620471476,0.309548357,0.069980167,-0.620471476,0.690451643,-0.069980167,-1.278611776,1.493490217,-0.274309837,-1.285512786,1.501550983,-0.27579036,1.531431329,1.539696873,0.010707768
250,1,0,0,3.220000029,0.554932785,0.355266109,0.089801107,0.554932785,0.355266109,0.089801107,0.445067215,-0.355266109,-0.089801107,0.895555717,-0.742312271,-0.31410344,0.897587974,-0.743996777,-0.314816225,1.085272575,1.087735351,0.004523137
251,1,1,0,3.299999952,0.293944764,0.477967857,0.228087379,0.293944764,0.477967857,0.228087379,0.706055236,-0.477967857,-0.228087379,1.549838606,-0.956865119,-0.543583864,1.56067989,-0.963558491,-0.547386291,1.564840827,1.575787053,0.013844773
252,2,1,0,2.859999895,0.353115308,0.462973584,0.183911107,0.353115308,0.462973584,0.183911107,-0.353115308,0.537026416,-0.183911107,-0.738830535,1.077009956,-0.474717505,-0.750320419,1.093759019,-0.482100049,1.241036083,1.26033599,0.030392109
253,2,0,0,2.829999924,0.613195074,0.314794312,0.072010614,0.613195074,0.314794312,0.072010614,-0.613195074,0.685205688,-0.072010614,-1.259080016,1.475356728,-0.278565129,-1.265721464,1.483139001,-0.280034516,1.520418252,1.528438218,0.010466794
254,2,0,0,3.700000048,0.48127468,0.40165883,0.11706649,0.48127468,0.40165883,0.11706649,-0.48127468,0.59834117,-0.11706649,-0.963225084,1.220522483,-0.36412651,-0.975146545,1.235628414,-0.368633162,1.350668155,1.367384849,0.024301147
255,2,0,0,3.150000095,0.565551475,0.348108721,0.086339804,0.565551475,0.348108721,0.086339804,-0.565551475,0.651891279,-0.086339804,-1.140950771,1.368453779,-0.307406592,-1.147480406,1.376285409,-0.309165873,1.452749414,1.461063466,0.011348442
256,2,1,1,3.079999924,0.335780562,0.468503695,0.195715743,0.335780562,0.468503695,0.195715743,-0.335780562,0.531496305,-0.195715743,-0.711003905,1.065107922,-0.49329657,-0.729963367,1.093509839,-0.506450701,1.231431111,1.264268163,0.051271734
257,1,0,0,2.920000076,0.59997127,0.324225883,0.075802847,0.59997127,0.324225883,0.075802847,0.40002873,-0.324225883,-0.075802847,0.816545453,-0.692664714,-0.286391713,0.817892944,-0.693807772,-0.286864326,1.010815027,1.012483107,0.003292315
258,1,0,0,2.890000105,0.604396443,0.321084725,0.074518832,0.604396443,0.321084725,0.074518832,0.395603557,-0.321084725,-0.074518832,0.809038415,-0.687704763,-0.283758726,0.810389168,-0.68885294,-0.284232483,1.003518742,1.005194195,0.003330813
259,3,1,0,3.529999971,0.265432143,0.480592428,0.253975429,0.265432143,0.480592428,0.253975429,-0.265432143,-0.480592428,0.746024571,-0.601119472,-0.961909743,1.713881197,-0.605781905,-0.969370555,1.727174488,1.655607292,1.668448596,0.01533387
260,1,0,0,3.099999905,0.573100203,0.342957937,0.08394186,0.573100203,0.342957937,0.08394186,0.426899797,-0.342957937,-0.08394186,0.863073323,-0.722476695,-0.302710702,0.864662214,-0.723806751,-0.303267983,1.055172691,1.05711523,0.003671793
261,2,1,0,3.359999895,0.286336,0.479006752,0.234657248,0.286336,0.479006752,0.234657248,-0.286336,0.520993248,-0.234657248,-0.633418994,1.042906154,-0.553718456,-0.643706866,1.059844839,-0.562711847,1.213293523,1.232999608,0.031709031
262,2,0,0,2.74000001,0.626254017,0.305351918,0.068394066,0.626254017,0.305351918,0.068394066,-0.626254017,0.694648082,-0.068394066,-1.294455113,1.508280424,-0.270952453,-1.301612475,1.51662008,-0.272450616,1.540318369,1.54883517,0.010967449
263,2,0,0,2.730000019,0.627694105,0.304303118,0.068002776,0.627694105,0.304303118,0.068002776,-0.627694105,0.695696882,-0.068002776,-1.298446527,1.512017533,-0.270119547,-1.305674783,1.520434707,-0.271623262,1.542550469,1.551137616,0.011041415
264,1,1,0,2.720000029,0.373046553,0.45562978,0.171323667,0.373046553,0.45562978,0.171323667,0.626953447,-0.45562978,-0.171323667,1.29639137,-0.914868914,-0.454690848,1.307243284,-0.922527156,-0.458497003,1.404316246,1.416071584,0.016533834
265,1,0,0,3.529999971,0.50743458,0.385892426,0.106672995,0.50743458,0.385892426,0.106672995,0.49256542,-0.385892426,-0.106672995,0.98523976,-0.792703727,-0.345558844,0.989691021,-0.79628512,-0.34712006,1.164806836,1.170069371,0.008975024
266,1,1,0,3.450000048,0.275146969,0.480097318,0.244755714,0.275146969,0.480097318,0.244755714,0.724853031,-0.480097318,-0.244755714,1.623090043,-0.960956239,-0.569275765,1.635055338,-0.968040334,-0.573472422,1.606517907,1.618361033,0.014582398
267,1,0,0,2.980000019,0.591072471,0.33049555,0.078431979,0.591072471,0.33049555,0.078431979,0.408927529,-0.33049555,-0.078431979,0.831769148,-0.702596648,-0.291731208,0.83314555,-0.703759297,-0.292213961,1.02549173,1.027188702,0.003301379
268,2,0,0,2.880000114,0.605867749,0.320036962,0.074095289,0.605867749,0.320036962,0.074095289,-0.605867749,0.679963038,-0.074095289,-1.239846528,1.457614174,-0.282886454,-1.246295411,1.465195743,-0.284357847,1.509515672,1.5173672,0.010322108
269,3,1,0,3.210000038,0.305575931,0.475946351,0.218477718,0.305575931,0.475946351,0.218477718,-0.305575931,-0.475946351,0.781522282,-0.663356806,-0.952996107,1.891329112,-0.667322432,-0.958693231,1.902635703,1.744173872,1.754600752,0.011849873
270,1,0,0,3.059999943,0.579114909,0.338817851,0.08206724,0.579114909,0.338817851,0.08206724,0.420885091,-0.338817851,-0.08206724,0.852509835,-0.71585091,-0.299005709,0.854003703,-0.717105308,-0.299529662,1.045231419,1.047062997,0.003495445
271,1,0,0,2.400000095,0.673824303,0.269974628,0.056201069,0.673824303,0.269974628,0.056201069,0.326175697,-0.269974628,-0.056201069,0.695748797,-0.608124498,-0.244024002,0.698418391,-0.610457877,-0.244960325,0.888578505,0.891987989,0.007630075
272,2,0,0,3.569999933,0.501277673,0.389679424,0.109042903,0.501277673,0.389679424,0.109042903,-0.501277673,0.610320576,-0.109042903,-1.002558619,1.251483905,-0.349840679,-1.012642364,1.264071343,-0.35335938,1.372902668,1.386711338,0.019816551
273,1,1,0,2.880000114,0.350307359,0.463925995,0.185766646,0.350307359,0.463925995,0.185766646,0.649692641,-0.463925995,-0.185766646,1.361850215,-0.93027635,-0.477649608,1.372041211,-0.937237793,-0.481223955,1.448409018,1.459247752,0.014800065
274,1,0,0,3.269999981,0.547316594,0.360333862,0.092349544,0.547316594,0.360333862,0.092349544,0.452683406,-0.360333862,-0.092349544,0.909448225,-0.750543482,-0.31897604,0.911740352,-0.752435115,-0.319779971,1.097932476,1.10069965,0.005021707
275,1,0,0,2.920000076,0.59997127,0.324225883,0.075802847,0.59997127,0.324225883,0.075802847,0.40002873,-0.324225883,-0.075802847,0.816545453,-0.692664714,-0.286391713,0.817892944,-0.693807772,-0.286864326,1.010815027,1.012483107,0.003292315
276,3,0,0,2.700000048,0.632000707,0.301157963,0.066841329,0.632000707,0.301157963,0.066841329,-0.632000707,-0.301157963,0.933158671,-1.310494765,-0.656459088,3.736415873,-1.312179077,-0.657302802,3.741218098,2.326127119,2.329116771,0.002565551
277,2,1,0,2.529999971,0.400789326,0.443863971,0.155346703,0.400789326,0.443863971,0.155346703,-0.400789326,0.556136029,-0.155346703,-0.817839915,1.119349136,-0.428856285,-0.833029342,1.140138378,-0.436821268,1.274548653,1.298220356,0.03613545
278,2,0,0,3.380000114,0.530487705,0.371326455,0.09818584,0.530487705,0.371326455,0.09818584,-0.530487705,0.628673545,-0.09818584,-1.062953281,1.301171815,-0.329963503,-1.070950647,1.310961471,-0.332446057,1.407603404,1.418193822,0.014879314
279,1,0,0,3.160000086,0.564037964,0.349135261,0.086826775,0.564037964,0.349135261,0.086826775,0.435962036,-0.349135261,-0.086826775,0.87916455,-0.73240531,-0.308354471,0.880944419,-0.733888066,-0.308978735,1.070171685,1.072338249,0.004036739
280,2,0,0,2.599999905,0.646201577,0.2906968,0.063101623,0.646201577,0.2906968,0.063101623,-0.646201577,0.7093032,-0.063101623,-1.351468912,1.562053247,-0.259521906,-1.359868743,1.57176193,-0.261134921,1.571925239,1.58169528,0.012315731
281,1,0,0,2.759999991,0.623367139,0.307449952,0.069182909,0.623367139,0.307449952,0.069182909,0.376632861,-0.307449952,-0.069182909,0.777297288,-0.66628745,-0.272625977,0.77878578,-0.667563363,-0.273148044,0.972234155,0.974095943,0.003818945
282,1,0,0,3.559999943,0.502817009,0.388736862,0.10844613,0.502817009,0.388736862,0.10844613,0.497182991,-0.388736862,-0.10844613,0.994381765,-0.797468906,-0.348765272,0.999177129,-0.801314667,-0.350447178,1.17262865,1.178283602,0.009575594
283,1,0,0,2.869999886,0.607337171,0.318988876,0.073673952,0.607337171,0.318988876,0.073673952,0.392662829,-0.318988876,-0.073673952,0.804072047,-0.684401049,-0.282016843,0.805431226,-0.68555794,-0.282493555,0.998670286,1.000358408,0.003372187
284,2,1,0,2.99000001,0.335052594,0.468717092,0.196230314,0.335052594,0.468717092,0.196230314,-0.335052594,0.531282908,-0.196230314,-0.709843884,1.064651638,-0.494102712,-0.720567876,1.080735901,-0.501567386,1.231061256,1.249659558,0.029543896
285,1,0,0,2.680000067,0.634860172,0.299062538,0.06607729,0.634860172,0.299062538,0.06607729,0.365139828,-0.299062538,-0.06607729,0.758386445,-0.653192773,-0.265993267,0.760048351,-0.654624161,-0.266576157,0.953258103,0.955347046,0.004368379
286,1,0,0,2.99000001,0.589583349,0.331538452,0.078878199,0.589583349,0.331538452,0.078878199,0.410416651,-0.331538452,-0.078878199,0.834333884,-0.704253052,-0.292630752,0.835719897,-0.705422971,-0.293116876,1.027948618,1.029656267,0.003314181
287,2,0,0,2.960000038,0.594045683,0.328407856,0.077546461,0.594045683,0.328407856,0.077546461,-0.594045683,0.671592144,-0.077546461,-1.209682338,1.43003292,-0.289940406,-1.215960498,1.437454682,-0.291445174,1.492312957,1.500057948,0.010299598
288,1,1,1,2.769999981,0.379593599,0.45300688,0.167399521,0.379593599,0.45300688,0.167399521,0.620406401,-0.45300688,-0.167399521,1.278435126,-0.910042065,-0.448392951,1.299531028,-0.925058986,-0.455792039,1.391872174,1.414839941,0.032203421
289,2,0,0,3.279999971,0.545790577,0.361342458,0.092866965,0.545790577,0.361342458,0.092866965,-0.545790577,0.638657542,-0.092866965,-1.096187756,1.329457705,-0.319959593,-1.103397476,1.338201661,-0.322063994,1.426835052,1.436219468,0.013025524
290,1,0,1,2.74000001,0.639884407,0.295367195,0.064748397,0.639884407,0.295367195,0.064748397,0.360115593,-0.295367195,-0.064748397,0.75018815,-0.647440258,-0.263117832,0.75828542,-0.654428504,-0.265957834,0.944952626,0.955152117,0.021242761
291,1,0,0,1.899999976,0.737575726,0.220491505,0.041932769,0.737575726,0.220491505,0.041932769,0.262424274,-0.220491505,-0.041932769,0.596483857,-0.53184552,-0.209208236,0.601721527,-0.536515607,-0.211045274,0.780239088,0.787090296,0.017333183
292,1,0,0,3.049999952,0.580614996,0.337780426,0.081604578,0.580614996,0.337780426,0.081604578,0.419385004,-0.337780426,-0.081604578,0.849889227,-0.714194058,-0.298086568,0.851363219,-0.71543271,-0.298603549,1.042753469,1.044561953,0.003459667
293,2,0,1,2.440000057,0.681263885,0.264314241,0.054421874,0.681263885,0.264314241,0.054421874,-0.681263885,0.735685759,-0.054421874,-1.46198207,1.66834511,-0.239904302,-1.49009842,1.700430166,-0.244518061,1.631328646,1.662701814,0.037381544
294,2,0,0,3.329999924,0.538148145,0.366358576,0.095493279,0.538148145,0.366358576,0.095493279,-0.538148145,0.633641424,-0.095493279,-1.07944266,1.315129742,-0.324923037,-1.087018274,1.324359427,-0.327203373,1.417139873,1.427085473,0.013889769
295,2,0,1,3.559999943,0.517480608,0.379618045,0.102901347,0.517480608,0.379618045,0.102901347,-0.517480608,0.620381955,-0.102901347,-1.035594306,1.278368776,-0.338680684,-1.054390537,1.301571409,-0.344827802,1.391825907,1.417087808,0.035335473
296,1,0,0,2.150000095,0.706712312,0.244715552,0.048572136,0.706712312,0.244715552,0.048572136,0.293287688,-0.244715552,-0.048572136,0.644207219,-0.569213922,-0.225946526,0.648107072,-0.572659786,-0.227314344,0.833224591,0.838268703,0.011998386
297,1,0,0,2.829999924,0.613195074,0.314794312,0.072010614,0.613195074,0.314794312,0.072010614,0.386804926,-0.314794312,-0.072010614,0.794230698,-0.677802176,-0.278565129,0.795621123,-0.678988774,-0.279052801,0.989011794,0.990743214,0.00349214
298,2,0,0,2.789999962,0.619020407,0.310597619,0.070381975,0.619020407,0.310597619,0.070381975,-0.619020407,0.689402381,-0.070381975,-1.274681334,1.489832105,-0.275155663,-1.281525037,1.497830942,-0.276632961,1.529220086,1.537430395,0.010652042
299,2,0,0,2.720000029,0.629131931,0.303254505,0.067613564,0.629131931,0.303254505,0.067613564,-0.629131931,0.696745495,-0.067613564,-1.302450248,1.515770511,-0.269289202,-1.30975213,1.524268323,-0.270798909,1.544786636,1.55344712,0.01111894
300,3,1,0,3.039999962,0.328228621,0.470639725,0.201131654,0.328228621,0.470639725,0.201131654,-0.328228621,-0.470639725,0.798868346,-0.699000483,-0.942906473,1.992954546,-0.702904105,-0.948172207,2.004084355,1.790974924,1.800976762,0.011076284
301,1,0,1,3.029999971,0.597797461,0.325763296,0.076439243,0.597797461,0.325763296,0.076439243,0.402202539,-0.325763296,-0.076439243,0.820248361,-0.695096145,-0.287690455,0.828178084,-0.701815964,-0.290471693,1.014399603,1.024206276,0.019058123
302,1,0,0,2.880000114,0.605867749,0.320036962,0.074095289,0.605867749,0.320036962,0.074095289,0.394132251,-0.320036962,-0.074095289,0.806551438,-0.686052604,-0.282886454,0.80790579,-0.687204616,-0.283361474,1.001092956,1.00277398,0.003349938
303,2,0,0,3.210000038,0.556453048,0.354247867,0.089299085,0.556453048,0.354247867,0.089299085,-0.556453048,0.645752133,-0.089299085,-1.120068189,1.350141551,-0.313137888,-1.126862132,1.358331038,-0.315037274,1.440665417,1.449403991,0.012021812
304,1,0,0,2.74000001,0.626254017,0.305351918,0.068394066,0.626254017,0.305351918,0.068394066,0.373745983,-0.305351918,-0.068394066,0.772525822,-0.663006682,-0.270952453,0.774051829,-0.664316351,-0.271487678,0.967470116,0.969381206,0.00393902
305,1,0,0,3.569999933,0.501277673,0.389679424,0.109042903,0.501277673,0.389679424,0.109042903,0.498722327,-0.389679424,-0.109042903,0.997447911,-0.799051427,-0.349840679,1.002362644,-0.8029886,-0.351564452,1.175240481,1.181031253,0.009782257
306,2,0,0,2.430000067,0.669751392,0.273059649,0.057188959,0.669751392,0.273059649,0.057188959,-0.669751392,0.726940351,-0.057188959,-1.42408632,1.631626028,-0.246288292,-1.434725531,1.643815748,-0.248128288,1.611251076,1.623288576,0.014776016
307,1,0,0,3.109999895,0.571593069,0.343990375,0.084416556,0.571593069,0.343990375,0.084416556,0.428406931,-0.343990375,-0.084416556,0.865734584,-0.7241325,-0.303644101,0.867351196,-0.725484694,-0.304211105,1.057665314,1.059640323,0.003724224
308,1,0,0,2.759999991,0.623367139,0.307449952,0.069182909,0.623367139,0.307449952,0.069182909,0.376632861,-0.307449952,-0.069182909,0.777297288,-0.66628745,-0.272625977,0.77878578,-0.667563363,-0.273148044,0.972234155,0.974095943,0.003818945
309,2,0,0,3.130000114,0.568574805,0.34605192,0.085373275,0.568574805,0.34605192,0.085373275,-0.568574805,0.65394808,-0.085373275,-1.147997794,1.374678066,-0.305519566,-1.154458622,1.38241463,-0.307239002,1.456822885,1.465021752,0.011161507
310,1,0,0,2.75,0.624811687,0.306400873,0.06878744,0.624811687,0.306400873,0.06878744,0.375188313,-0.306400873,-0.06878744,0.774907882,-0.664646513,-0.271787927,0.776414627,-0.665938862,-0.272316396,0.969850478,0.971736272,0.003877521
311,1,0,0,2.599999905,0.646201577,0.2906968,0.063101623,0.646201577,0.2906968,0.063101623,0.353798423,-0.2906968,-0.063101623,0.739935629,-0.640183043,-0.259521906,0.741828441,-0.641820679,-0.260185783,0.934498567,0.936889085,0.005096587
312,1,0,0,3.670000076,0.485887757,0.398941627,0.115170616,0.485887757,0.398941627,0.115170616,0.514112243,-0.398941627,-0.115170616,1.028634284,-0.814697439,-0.360778856,1.034874645,-0.819639922,-0.362967574,1.201480449,1.208769407,0.012023769
313,1,0,0,3.259999991,0.548841722,0.359323565,0.091834713,0.548841722,0.359323565,0.091834713,0.451158278,-0.359323565,-0.091834713,0.906652589,-0.748899386,-0.31799551,0.908889027,-0.750746695,-0.318779909,1.095395071,1.09809708,0.004915202
314,1,0,0,3.410000086,0.525884324,0.37428201,0.099833666,0.525884324,0.37428201,0.099833666,0.474115676,-0.37428201,-0.099833666,0.949504538,-0.773410663,-0.333025222,0.952782351,-0.776080577,-0.334174868,1.133731896,1.137645686,0.006868673
315,3,0,0,3.24000001,0.5518892,0.357298014,0.090812786,0.5518892,0.357298014,0.090812786,-0.5518892,-0.357298014,0.909187214,-1.109770668,-0.745607865,3.164121559,-1.111553561,-0.746805715,3.169204853,2.190413289,2.193932279,0.003205357
316,1,0,0,3.049999952,0.580614996,0.337780426,0.081604578,0.580614996,0.337780426,0.081604578,0.419385004,-0.337780426,-0.081604578,0.849889227,-0.714194058,-0.298086568,0.851363219,-0.71543271,-0.298603549,1.042753469,1.044561953,0.003459667
317,2,1,0,2.380000114,0.423159763,0.433230732,0.143609504,0.423159763,0.433230732,0.143609504,-0.423159763,0.566769268,-0.143609504,-0.856494167,1.143782686,-0.409501665,-0.874314855,1.167580857,-0.418021982,1.293433279,1.320345163,0.040349477
318,2,0,0,2.609999895,0.644792565,0.291740804,0.063466631,0.644792565,0.291740804,0.063466631,-0.644792565,0.708259196,-0.063466631,-1.347314508,1.558107877,-0.260322134,-1.35560765,1.567698518,-0.261924498,1.569642971,1.579304614,0.012197888
319,2,1,1,3.180000067,0.322189169,0.472220663,0.205590168,0.322189169,0.472220663,0.205590168,-0.322189169,0.527779337,-0.205590168,-0.689447524,1.057191587,-0.508720063,-0.707506228,1.084882614,-0.522044972,1.224997059,1.257083416,0.050397394
320,1,0,0,3.339999914,0.536617388,0.367356161,0.096026451,0.536617388,0.367356161,0.096026451,0.463382612,-0.367356161,-0.096026451,0.929260541,-0.762015881,-0.325924928,0.931996369,-0.764259325,-0.326884481,1.115768737,1.119053663,0.005862283
