Row ID,APPLY,PARED,PUBLIC,GPA,FittedMean: cat=1,FittedMean: cat=2,FittedMean: cat=3,FittedProb: cat=1,FittedProb: cat=2,FittedProb: cat=3,ResponseResidual: cat=1,ResponseResidual: cat=2,ResponseResidual: cat=3,PearsonResidual: cat=1,PearsonResidual: cat=2,PearsonResidual: cat=3,StdPearsonResidual: cat=1,StdPearsonResidual: cat=2,StdPearsonResidual: cat=3,DevianceResiduals,StdDevianceResiduals,Leverage
214,1,0,0,2.470000029,0.649498401,0.300562176,0.049939423,0.649498401,0.300562176,0.049939423,0.350501599,-0.300562176,-0.049939423,0.734608516,-0.655530051,-0.229269409,0.739238664,-0.659661778,-0.230714466,0.929037033,0.934892641,0.012487572
215,3,0,0,3.069999933,0.574843202,0.348208688,0.07694811,0.574843202,0.348208688,0.07694811,-0.574843202,-0.348208688,0.92305189,-1.162786915,-0.730912717,3.463491134,-1.1669338,-0.733519395,3.475843096,2.264784309,2.272861284,0.00709469
216,2,0,0,3.200000048,0.557699842,0.358118242,0.084181916,0.557699842,0.358118242,0.084181916,-0.557699842,0.641881758,-0.084181916,-1.122901633,1.338795657,-0.303182966,-1.127854854,1.344701206,-0.304520333,1.433102971,1.439424518,0.00876415
217,1,0,0,2.549999952,0.640014813,0.306999344,0.052985843,0.640014813,0.306999344,0.052985843,0.359985187,-0.306999344,-0.052985843,0.749975891,-0.66558251,-0.236538419,0.754049182,-0.669197441,-0.237823113,0.944736956,0.949868039,0.0107746
218,1,0,0,2.480000019,0.648321437,0.301366878,0.050311685,0.648321437,0.301366878,0.050311685,0.351678563,-0.301366878,-0.050311685,0.73650849,-0.656784922,-0.230167439,0.741065317,-0.660848493,-0.2315915,0.930987284,0.936747364,0.012260233
219,1,0,0,3.289999962,0.545662652,0.364829739,0.089507609,0.545662652,0.364829739,0.089507609,0.454337348,-0.364829739,-0.089507609,0.91248788,-0.757879288,-0.31353918,0.917397277,-0.761956855,-0.315226093,1.100685557,1.106607502,0.010674245
220,2,0,0,2.640000105,0.629163206,0.314232331,0.056604463,0.629163206,0.314232331,0.056604463,-0.629163206,0.685767669,-0.056604463,-1.302537542,1.477280856,-0.244950556,-1.308541869,1.484090699,-0.246079708,1.521593021,1.52860713,0.00915607
221,2,0,0,3.220000029,0.555036338,0.359621075,0.085342587,0.555036338,0.359621075,0.085342587,-0.555036338,0.640378925,-0.085342587,-1.116859225,1.334430463,-0.305459525,-1.121994585,1.340566223,-0.306864039,1.43017787,1.436753881,0.009133035
222,2,1,0,2.799999952,0.356885812,0.496014247,0.147099941,0.356885812,0.496014247,0.147099941,-0.356885812,0.503985753,-0.147099941,-0.744938801,1.008003533,-0.415295454,-0.759362912,1.027521318,-0.423336743,1.184188016,1.207117228,0.037629222
223,2,0,0,3.619999886,0.500541505,0.388078671,0.111379824,0.500541505,0.388078671,0.111379824,-0.500541505,0.611921329,-0.111379824,-1.001083597,1.255705825,-0.354034169,-1.013211028,1.270917827,-0.358323047,1.375897671,1.392565714,0.023795344
224,1,0,0,2.619999886,0.631591138,0.312626462,0.0557824,0.631591138,0.312626462,0.0557824,0.368408862,-0.312626462,-0.0557824,0.763742608,-0.674398294,-0.243059473,0.767390937,-0.677619833,-0.244220546,0.958658466,0.96323789,0.009485794
225,2,0,1,3.039999962,0.633001283,0.248861412,0.118137305,0.633001283,0.248861412,0.118137305,-0.633001283,0.751138588,-0.118137305,-1.313318379,1.737325748,-0.366010079,-1.337039668,1.768705501,-0.37262099,1.667848384,1.69797323,0.035168533
226,1,0,1,2.49000001,0.704508444,0.216396234,0.079095321,0.704508444,0.216396234,0.079095321,0.295491556,-0.216396234,-0.079095321,0.647633695,-0.525504685,-0.293067769,0.662328321,-0.537428239,-0.299717394,0.836964708,0.855955203,0.043880403
227,1,0,1,3.099999905,0.624553326,0.252241119,0.123205555,0.624553326,0.252241119,0.123205555,0.375446674,-0.252241119,-0.123205555,0.775334961,-0.580800728,-0.374857539,0.789324495,-0.591280239,-0.381621173,0.970276829,0.98778374,0.035132731
228,3,1,0,3.150000095,0.312913639,0.508863007,0.178223354,0.312913639,0.508863007,0.178223354,-0.312913639,-0.508863007,0.821776646,-0.67484896,-1.017885942,2.147309235,-0.686497566,-1.035455729,2.184374061,1.857265581,1.889323947,0.033648417
229,2,0,0,2.650000095,0.627945771,0.315034841,0.057019388,0.627945771,0.315034841,0.057019388,-0.627945771,0.684965159,-0.057019388,-1.299145961,1.474534529,-0.245900772,-1.305030481,1.481213478,-0.247014587,1.519915813,1.526800317,0.00899788
230,1,0,0,3.039999962,0.578755674,0.34589061,0.075353716,0.578755674,0.34589061,0.075353716,0.421244326,-0.34589061,-0.075353716,0.853138225,-0.727183799,-0.28547266,0.856088101,-0.729698165,-0.286459732,1.045824908,1.049441033,0.006879652
231,1,0,1,3.049999952,0.631601673,0.249427963,0.118970364,0.631601673,0.249427963,0.118970364,0.368398327,-0.249427963,-0.118970364,0.76372532,-0.57646956,-0.367471901,0.777510942,-0.586875123,-0.374104952,0.958641067,0.975945016,0.03514654
232,1,0,0,2.880000114,0.599324912,0.333367666,0.067307422,0.599324912,0.333367666,0.067307422,0.400675088,-0.333367666,-0.067307422,0.817645415,-0.707161405,-0.268634767,0.820403317,-0.709546647,-0.269540867,1.011880827,1.015293882,0.006711984
233,2,0,0,2.859999895,0.601859408,0.331786229,0.066354364,0.601859408,0.331786229,0.066354364,-0.601859408,0.668213771,-0.066354364,-1.229502165,1.419150756,-0.26658991,-1.233703634,1.424000295,-0.267500904,1.48543893,1.49051499,0.006799551
234,2,0,0,3,0.583945605,0.342783819,0.073270576,0.583945605,0.342783819,0.073270576,-0.583945605,0.657216181,-0.073270576,-1.184707505,1.384662617,-0.281182526,-1.188688238,1.389315219,-0.282127327,1.463321767,1.46823867,0.006686475
235,1,0,0,2.230000019,0.676998996,0.281300607,0.041700397,0.676998996,0.281300607,0.041700397,0.323001004,-0.281300607,-0.041700397,0.690729372,-0.625621544,-0.208602468,0.697361796,-0.631628798,-0.210605481,0.883272879,0.891754116,0.018931017
236,1,0,1,3.140000105,0.618855069,0.254466695,0.126678236,0.618855069,0.254466695,0.126678236,0.381144931,-0.254466695,-0.126678236,0.784784827,-0.584227438,-0.380858684,0.798990093,-0.594802447,-0.387752546,0.979677672,0.997410663,0.035241959
237,1,0,0,2.670000076,0.625503975,0.316638936,0.057857089,0.625503975,0.316638936,0.057857089,0.374496025,-0.316638936,-0.057857089,0.773764088,-0.680702026,-0.247810611,0.777150161,-0.68368085,-0.248895056,0.968707999,0.972947168,0.008695094
238,1,0,0,3.109999895,0.56960053,0.351282229,0.079117241,0.56960053,0.351282229,0.079117241,0.43039947,-0.351282229,-0.079117241,0.869261954,-0.735868465,-0.293111864,0.872530506,-0.738635438,-0.294214007,1.060961817,1.064951189,0.007478088
239,2,0,0,3.730000019,0.485230642,0.395244486,0.119524871,0.485230642,0.395244486,0.119524871,-0.485230642,0.604755514,-0.119524871,-0.970884943,1.236963852,-0.368443243,-0.986087765,1.256333131,-0.374212595,1.362534956,1.383870519,0.03059693
240,2,0,0,2.450000048,0.651844992,0.298952905,0.049202103,0.651844992,0.298952905,0.049202103,-0.651844992,0.701047095,-0.049202103,-1.368314229,1.531342051,-0.227482362,-1.377263226,1.541357276,-0.228970133,1.554007225,1.564170684,0.012953112
241,1,0,0,3.039999962,0.578755674,0.34589061,0.075353716,0.578755674,0.34589061,0.075353716,0.421244326,-0.34589061,-0.075353716,0.853138225,-0.727183799,-0.28547266,0.856088101,-0.729698165,-0.286459732,1.045824908,1.049441033,0.006879652
242,1,0,0,2.400000095,0.657668373,0.294931332,0.047400296,0.657668373,0.294931332,0.047400296,0.342331627,-0.294931332,-0.047400296,0.721472918,-0.646762376,-0.223066988,0.726642538,-0.651396667,-0.224665345,0.915482897,0.92204267,0.01417817
243,2,0,0,3.430000067,0.526692583,0.374979756,0.098327661,0.526692583,0.374979756,0.098327661,-0.526692583,0.625020244,-0.098327661,-1.054889443,1.291050205,-0.330227686,-1.062890194,1.300842104,-0.332732279,1.400630743,1.41125375,0.014998047
244,2,0,0,2.569999933,0.637619883,0.308607921,0.053772196,0.637619883,0.308607921,0.053772196,-0.637619883,0.691392079,-0.053772196,-1.326474009,1.496782391,-0.238386158,-1.333416215,1.504615919,-0.239633771,1.533416885,1.541442142,0.010385555
245,1,0,0,2.839999914,0.604385424,0.33020184,0.065412737,0.604385424,0.33020184,0.065412737,0.395614576,-0.33020184,-0.065412737,0.809057059,-0.702130387,-0.264558202,0.811866798,-0.704568785,-0.265476975,1.003536911,1.00702205,0.006909697
246,1,0,0,2.670000076,0.625503975,0.316638936,0.057857089,0.625503975,0.316638936,0.057857089,0.374496025,-0.316638936,-0.057857089,0.773764088,-0.680702026,-0.247810611,0.777150161,-0.68368085,-0.248895056,0.968707999,0.972947168,0.008695094
247,3,1,1,3.450000048,0.302925633,0.370756568,0.326317799,0.302925633,0.370756568,0.326317799,-0.302925633,-0.370756568,0.673682201,-0.659217087,-0.767600203,1.436835848,-0.682931547,-0.795213602,1.488524111,1.496585131,1.550422796,0.068243219
248,2,1,0,2.880000114,0.346687445,0.499452523,0.153860032,0.346687445,0.499452523,0.153860032,-0.346687445,0.500547477,-0.153860032,-0.728464773,1.001095553,-0.426424161,-0.741887917,1.019542361,-0.434281717,1.178340132,1.200052959,0.035859083
249,2,0,0,2.779999971,0.61191194,0.325432593,0.062655467,0.61191194,0.325432593,0.062655467,-0.61191194,0.674567407,-0.062655467,-1.255681,1.439733643,-0.25854126,-1.260334641,1.445069397,-0.259499431,1.498399096,1.503952268,0.007371137
250,1,0,0,3.220000029,0.555036338,0.359621075,0.085342587,0.555036338,0.359621075,0.085342587,0.444963662,-0.359621075,-0.085342587,0.895367991,-0.749383372,-0.305459525,0.899484926,-0.752829065,-0.306864039,1.085100634,1.090089967,0.009133035
251,1,1,0,3.299999952,0.294665401,0.512553259,0.19278134,0.294665401,0.512553259,0.19278134,0.705334599,-0.512553259,-0.19278134,1.547152137,-1.025429751,-0.488693881,1.575147955,-1.043984969,-0.497536829,1.56327528,1.591562847,0.035231011
252,2,1,0,2.859999895,0.349229824,0.498619869,0.152150308,0.349229824,0.498619869,0.152150308,-0.349229824,0.501380131,-0.152150308,-0.732557706,1.002764082,-0.423620515,-0.746210325,1.021452516,-0.431515496,1.179755279,1.201742283,0.036257138
253,2,0,0,2.829999924,0.605645237,0.329408586,0.064946177,0.605645237,0.329408586,0.064946177,-0.605645237,0.670591414,-0.064946177,-1.239269061,1.426794863,-0.263547252,-1.243612562,1.43179562,-0.264470956,1.490272724,1.495495965,0.006973097
254,2,0,0,3.700000048,0.489416716,0.39332333,0.117259954,0.489416716,0.39332333,0.117259954,-0.489416716,0.60667667,-0.117259954,-0.979052777,1.241949091,-0.364467196,-0.993366094,1.260105835,-0.369795544,1.366106353,1.386078222,0.028610192
255,2,0,0,3.150000095,0.564328841,0.354334695,0.081336464,0.564328841,0.354334695,0.081336464,-0.564328841,0.645665305,-0.081336464,-1.138116494,1.349885354,-0.297553049,-1.142682415,1.355300855,-0.298746779,1.440495294,1.446274305,0.007975618
256,2,1,1,3.079999924,0.356893089,0.369982901,0.273124009,0.356893089,0.369982901,0.273124009,-0.356893089,0.630017099,-0.273124009,-0.744950611,1.304924368,-0.612984902,-0.77324196,1.35448211,-0.636264525,1.410176221,1.463731162,0.071837247
257,1,0,0,2.920000076,0.594230975,0.336520885,0.06924814,0.594230975,0.336520885,0.06924814,0.405769025,-0.336520885,-0.06924814,0.826345758,-0.712184279,-0.27276403,0.829088949,-0.714548492,-0.273669515,1.020281518,1.02366851,0.006606413
258,1,0,0,2.890000105,0.598054537,0.334157206,0.067788257,0.598054537,0.334157206,0.067788257,0.401945463,-0.334157206,-0.067788257,0.819809924,-0.708417962,-0.269662122,0.822560563,-0.710794857,-0.270566897,1.013975671,1.017377779,0.006676811
259,3,1,0,3.529999971,0.267542114,0.515972679,0.216485207,0.267542114,0.515972679,0.216485207,-0.267542114,-0.515972679,0.783514793,-0.604372574,-1.032472314,1.902433515,-0.617509834,-1.054915188,1.943786755,1.749418797,1.787445953,0.042096545
260,1,0,0,3.099999905,0.570913949,0.350515761,0.07857029,0.570913949,0.350515761,0.07857029,0.429086051,-0.350515761,-0.07857029,0.866935668,-0.734631367,-0.292010234,0.870148837,-0.737354169,-0.293092527,1.058788726,1.06271297,0.007371695
261,2,1,0,3.359999895,0.287484593,0.513709759,0.198805648,0.287484593,0.513709759,0.198805648,-0.287484593,0.486290241,-0.198805648,-0.635199515,0.972946296,-0.498133122,-0.647113852,0.991195696,-0.507476526,1.154206952,1.17585623,0.036484018
262,2,0,0,2.74000001,0.616885872,0.322241413,0.060872715,0.616885872,0.322241413,0.060872715,-0.616885872,0.677758587,-0.060872715,-1.268931939,1.450263237,-0.254594553,-1.273899335,1.455940478,-0.255591196,1.504961319,1.510852683,0.007783522
263,2,0,0,2.730000019,0.618123799,0.321442351,0.06043385,0.618123799,0.321442351,0.06043385,-0.618123799,0.678557649,-0.06043385,-1.272261648,1.45292042,-0.253615885,-1.27731655,1.458693108,-0.254623542,1.506610145,1.512596151,0.007899215
264,1,1,0,2.720000029,0.36715626,0.492294091,0.140549649,0.36715626,0.492294091,0.140549649,0.63284374,-0.492294091,-0.140549649,1.312873177,-0.984705135,-0.404393797,1.339845855,-1.004935676,-0.412701975,1.415604284,1.444687549,0.039857096
265,1,0,0,3.529999971,0.512980923,0.381980166,0.105038911,0.512980923,0.381980166,0.105038911,0.487019077,-0.381980166,-0.105038911,0.974366578,-0.786174947,-0.342588695,0.983848907,-0.793825834,-0.345922695,1.155436386,1.166680847,0.019183095
266,1,1,0,3.450000048,0.276850074,0.515095804,0.208054121,0.276850074,0.515095804,0.208054121,0.723149926,-0.515095804,-0.208054121,1.616187899,-1.030661457,-0.512554924,1.648712817,-1.051402968,-0.522869818,1.602672248,1.634925171,0.039065749
267,1,0,0,2.980000019,0.586528903,0.341223978,0.072247119,0.586528903,0.341223978,0.072247119,0.413471097,-0.341223978,-0.072247119,0.839610515,-0.719698966,-0.279057765,0.842407269,-0.722096293,-0.27998731,1.032989188,1.036430089,0.006628888
268,2,0,0,2.880000114,0.599324912,0.333367666,0.067307422,0.599324912,0.333367666,0.067307422,-0.599324912,0.666632334,-0.067307422,-1.223024042,1.414104323,-0.268634767,-1.227149279,1.41887407,-0.269540867,1.482234324,1.487233872,0.006711984
269,3,1,0,3.210000038,0.305565573,0.510474668,0.183959759,0.305565573,0.510474668,0.183959759,-0.305565573,-0.510474668,0.816040241,-0.663340615,-1.021173444,2.106174602,-0.67492155,-1.039001605,2.14294526,1.840129476,1.872255385,0.034023441
270,1,0,0,3.059999943,0.576149241,0.347437187,0.076413572,0.576149241,0.347437187,0.076413572,0.423850759,-0.347437187,-0.076413572,0.857707061,-0.729670838,-0.287638145,0.860731913,-0.732244148,-0.288652551,1.050131947,1.053835418,0.007016208
271,1,0,0,2.400000095,0.657668373,0.294931332,0.047400296,0.657668373,0.294931332,0.047400296,0.342331627,-0.294931332,-0.047400296,0.721472918,-0.646762376,-0.223066988,0.726642538,-0.651396667,-0.224665345,0.915482897,0.92204267,0.01417817
272,2,0,0,3.569999933,0.507463025,0.384715419,0.107821556,0.507463025,0.384715419,0.107821556,-0.507463025,0.615284581,-0.107821556,-1.015039125,1.2646438,-0.347637753,-1.025936451,1.278220849,-0.351369946,1.382209382,1.3970486,0.021130843
273,1,1,0,2.880000114,0.346687445,0.499452523,0.153860032,0.346687445,0.499452523,0.153860032,0.653312555,-0.499452523,-0.153860032,1.372749977,-0.998905646,-0.426424161,1.39804512,-1.017312101,-0.434281717,1.455562874,1.482383979,0.035859083
274,1,0,0,3.269999981,0.548348836,0.363349974,0.08830119,0.548348836,0.363349974,0.08830119,0.451651164,-0.363349974,-0.08830119,0.907555313,-0.755461238,-0.311212895,0.912216534,-0.759341301,-0.31281129,1.096214972,1.101845152,0.010193439
275,1,0,0,2.920000076,0.594230975,0.336520885,0.06924814,0.594230975,0.336520885,0.06924814,0.405769025,-0.336520885,-0.06924814,0.826345758,-0.712184279,-0.27276403,0.829088949,-0.714548492,-0.273669515,1.020281518,1.02366851,0.006606413
276,3,0,0,2.700000048,0.621824094,0.319042458,0.059133448,0.621824094,0.319042458,0.059133448,-0.621824094,-0.319042458,0.940866552,-1.282291741,-0.684485455,3.988847338,-1.287630817,-0.687335446,4.005455694,2.378217218,2.388119396,0.008275674
277,2,1,0,2.529999971,0.391786248,0.48238497,0.125828781,0.391786248,0.48238497,0.125828781,-0.391786248,0.51761503,-0.125828781,-0.802595049,1.0358731,-0.379395123,-0.822069595,1.061008014,-0.388600945,1.2074873,1.236786343,0.046818112
278,2,0,0,3.380000114,0.533499776,0.371398694,0.09510153,0.533499776,0.371398694,0.09510153,-0.533499776,0.628601306,-0.09510153,-1.069402495,1.300970514,-0.324185678,-1.076561662,1.309679925,-0.326355955,1.407465202,1.416887547,0.013255838
279,1,0,0,3.160000086,0.563006499,0.355094331,0.08189917,0.563006499,0.355094331,0.08189917,0.436993501,-0.355094331,-0.08189917,0.881009893,-0.742033944,-0.298672034,0.884607967,-0.745064436,-0.299891821,1.07188069,1.076258288,0.008118302
280,2,0,0,2.599999905,0.634009698,0.311019639,0.054970662,0.634009698,0.311019639,0.054970662,-0.634009698,0.688980361,-0.054970662,-1.31617356,1.488365226,-0.24118086,-1.322692618,1.495737157,-0.242375438,1.528331915,1.535901801,0.009832962
281,1,0,0,2.759999991,0.614403332,0.323838058,0.061758609,0.614403332,0.323838058,0.061758609,0.385596668,-0.323838058,-0.061758609,0.792209151,-0.692051767,-0.256561485,0.795223651,-0.69468515,-0.257537748,0.987019426,0.990775214,0.007567144
282,1,0,0,3.559999943,0.508844164,0.38403525,0.107120586,0.508844164,0.38403525,0.107120586,0.491155836,-0.38403525,-0.107120586,0.982465379,-0.789600864,-0.346369836,0.992758444,-0.797873332,-0.349998674,1.162422875,1.174601313,0.020628793
283,1,0,0,2.869999886,0.600593226,0.33257732,0.066829454,0.600593226,0.33257732,0.066829454,0.399406774,-0.33257732,-0.066829454,0.815487857,-0.705904312,-0.267610682,0.818255342,-0.708299908,-0.268518861,1.009789486,1.013216364,0.006752917
284,2,1,0,2.99000001,0.332798339,0.503703681,0.16349798,0.332798339,0.503703681,0.16349798,-0.332798339,0.496296319,-0.16349798,-0.706255781,0.992619871,-0.442102223,-0.718661157,1.010055229,-0.449867744,1.171125201,1.191696004,0.034225604
285,1,0,0,2.680000067,0.624279631,0.317440479,0.05827989,0.624279631,0.317440479,0.05827989,0.375720369,-0.317440479,-0.05827989,0.775787518,-0.681963119,-0.248770247,0.779125665,-0.684897549,-0.249840684,0.970728473,0.974905435,0.008550601
286,1,0,0,2.99000001,0.585238236,0.342004416,0.072757348,0.585238236,0.342004416,0.072757348,0.414761764,-0.342004416,-0.072757348,0.841846692,-0.720948707,-0.280118459,0.844661776,-0.723359516,-0.281055158,1.035119581,1.038580957,0.006654481
287,2,0,0,2.960000038,0.589104294,0.339660086,0.07123562,0.589104294,0.339660086,0.07123562,-0.589104294,0.660339914,-0.07123562,-1.197375293,1.394316981,-0.276946466,-1.201344282,1.39893878,-0.277864472,1.469564498,1.474435723,0.006596663
288,1,1,1,2.769999981,0.40376112,0.364210223,0.232028657,0.40376112,0.364210223,0.232028657,0.59623888,-0.364210223,-0.232028657,1.215200384,-0.756866521,-0.549665281,1.270039835,-0.791022324,-0.574470525,1.346797582,1.407575739,0.084494178
289,2,0,0,3.279999971,0.547006528,0.364090724,0.088902748,0.547006528,0.364090724,0.088902748,-0.547006528,0.635909276,-0.088902748,-1.098880035,1.321577916,-0.312374249,-1.104655765,1.32852415,-0.314016093,1.421514827,1.42898633,0.01042973
290,1,0,1,2.74000001,0.673368,0.231386738,0.095245263,0.673368,0.231386738,0.095245263,0.326632,-0.231386738,-0.095245263,0.696471145,-0.548675154,-0.324456335,0.710231254,-0.559515273,-0.330866586,0.889340535,0.906911145,0.038372894
291,1,0,0,1.899999976,0.712390187,0.255262416,0.032347397,0.712390187,0.255262416,0.032347397,0.287609813,-0.255262416,-0.032347397,0.635393672,-0.585452684,-0.182835252,0.645188561,-0.594477709,-0.185653743,0.823564814,0.836260449,0.030132397
292,1,0,0,3.049999952,0.577453403,0.346664486,0.075882111,0.577453403,0.346664486,0.075882111,0.422546597,-0.346664486,-0.075882111,0.855418881,-0.728427853,-0.286553695,0.85840469,-0.730970405,-0.287553901,1.047976648,1.051634574,0.006944549
293,2,0,1,2.440000057,0.710456779,0.213381454,0.076161767,0.710456779,0.213381454,0.076161767,-0.710456779,0.786618546,-0.076161767,-1.566434108,1.920011174,-0.28712469,-1.603077329,1.964925539,-0.29384133,1.757654035,1.798770418,0.045193608
294,2,0,0,3.329999924,0.540271784,0.367767952,0.091960264,0.540271784,0.367767952,0.091960264,-0.540271784,0.632232048,-0.091960264,-1.084065601,1.311146779,-0.318234806,-1.090483361,1.31890888,-0.320118783,1.414427874,1.422801407,0.011735852
295,2,0,1,3.559999943,0.556101521,0.276089465,0.167809014,0.556101521,0.276089465,0.167809014,-0.556101521,0.723910535,-0.167809014,-1.119270902,1.619263516,-0.449051487,-1.144872183,1.656301217,-0.459322721,1.604387931,1.64108538,0.044223343
296,1,0,0,2.150000095,0.685840173,0.274925094,0.039234732,0.685840173,0.274925094,0.039234732,0.314159827,-0.274925094,-0.039234732,0.676805476,-0.615766069,-0.202081567,0.68417946,-0.622475011,-0.204283302,0.868459166,0.87792127,0.021439538
297,1,0,0,2.829999924,0.605645237,0.329408586,0.064946177,0.605645237,0.329408586,0.064946177,0.394354763,-0.329408586,-0.064946177,0.80692727,-0.700871601,-0.263547252,0.80975546,-0.703328079,-0.264470956,1.001459817,1.004969822,0.006973097
298,2,0,0,2.789999962,0.610662948,0.326229017,0.063108036,0.610662948,0.326229017,0.063108036,-0.610662948,0.673770983,-0.063108036,-1.252385171,1.437126039,-0.25953598,-1.25696947,1.442386573,-0.260486,1.496766942,1.502245789,0.007280908
299,2,0,0,2.720000029,0.619359484,0.320642824,0.059997692,0.619359484,0.320642824,0.059997692,-0.619359484,0.679357176,-0.059997692,-1.275598176,1.455587513,-0.252640407,-1.280744196,1.461459647,-0.253659609,1.508262227,1.514346862,0.00801984
300,3,1,0,3.039999962,0.326541558,0.505448514,0.168009928,0.326541558,0.505448514,0.168009928,-0.326541558,-0.505448514,0.831990072,-0.696327953,-1.010957053,2.225315532,-0.708405724,-1.028492048,2.263913509,1.888773256,1.921533925,0.033807779
301,1,0,1,3.029999971,0.63439751,0.24829361,0.117308881,0.63439751,0.24829361,0.117308881,0.36560249,-0.24829361,-0.117308881,0.75914343,-0.574723096,-0.364553328,0.772866456,-0.585112358,-0.371143353,0.954022572,0.971268426,0.035196748
302,1,0,0,2.880000114,0.599324912,0.333367666,0.067307422,0.599324912,0.333367666,0.067307422,0.400675088,-0.333367666,-0.067307422,0.817645415,-0.707161405,-0.268634767,0.820403317,-0.709546647,-0.269540867,1.011880827,1.015293882,0.006711984
303,2,0,0,3.210000038,0.556368926,0.358870439,0.084760635,0.556368926,0.358870439,0.084760635,-0.556368926,0.641129561,-0.084760635,-1.119877331,1.336608005,-0.304319481,-1.124919671,1.342626193,-0.305689705,1.431638117,1.438084186,0.008944709
304,1,0,0,2.74000001,0.616885872,0.322241413,0.060872715,0.616885872,0.322241413,0.060872715,0.383114128,-0.322241413,-0.060872715,0.788064332,-0.689529993,-0.254594553,0.79114931,-0.692229247,-0.255591196,0.982925474,0.986773262,0.007783522
305,1,0,0,3.569999933,0.507463025,0.384715419,0.107821556,0.507463025,0.384715419,0.107821556,0.492536975,-0.384715419,-0.107821556,0.985183699,-0.790736491,-0.347637753,0.995760501,-0.799225733,-0.351369946,1.164758711,1.177263407,0.021130843
306,2,0,0,2.430000067,0.654181757,0.29734393,0.048474314,0.654181757,0.29734393,0.048474314,-0.654181757,0.70265607,-0.048474314,-1.375388105,1.537240659,-0.225707284,-1.3847199,1.547670598,-0.227238673,1.557476033,1.568043266,0.013432825
307,1,0,0,3.109999895,0.56960053,0.351282229,0.079117241,0.56960053,0.351282229,0.079117241,0.43039947,-0.351282229,-0.079117241,0.869261954,-0.735868465,-0.293111864,0.872530506,-0.738635438,-0.294214007,1.060961817,1.064951189,0.007478088
308,1,0,0,2.759999991,0.614403332,0.323838058,0.061758609,0.614403332,0.323838058,0.061758609,0.385596668,-0.323838058,-0.061758609,0.792209151,-0.692051767,-0.256561485,0.795223651,-0.69468515,-0.257537748,0.987019426,0.990775214,0.007567144
309,2,0,0,3.130000114,0.566968239,0.352811204,0.080220557,0.566968239,0.352811204,0.080220557,-0.566968239,0.647188796,-0.080220557,-1.144246229,1.354391786,-0.295325527,-1.148684323,1.359644955,-0.296470982,1.443483425,1.449082146,0.007712338
310,1,0,0,2.75,0.615645714,0.323039989,0.061314298,0.615645714,0.323039989,0.061314298,0.384354286,-0.323039989,-0.061314298,0.790133425,-0.690790944,-0.255576417,0.793182254,-0.693456448,-0.256562591,0.984970681,0.988771314,0.007672814
311,1,0,0,2.599999905,0.634009698,0.311019639,0.054970662,0.634009698,0.311019639,0.054970662,0.365990302,-0.311019639,-0.054970662,0.759778217,-0.6718781,-0.24118086,0.763541427,-0.675205938,-0.242375438,0.95466332,0.959391804,0.009832962
312,1,0,0,3.670000076,0.493595285,0.391376925,0.11502779,0.493595285,0.391376925,0.11502779,0.506404715,-0.391376925,-0.11502779,1.012892532,-0.801905886,-0.360525984,1.026703899,-0.81284033,-0.365441962,1.188309184,1.204512457,0.026723324
313,1,0,0,3.259999991,0.549689562,0.362607514,0.087702923,0.549689562,0.362607514,0.087702923,0.450310438,-0.362607514,-0.087702923,0.905101452,-0.754249325,-0.31005511,0.909645247,-0.758035811,-0.31161165,1.093985002,1.099477031,0.009965305
314,1,0,0,3.410000086,0.529419555,0.373553494,0.097026952,0.529419555,0.373553494,0.097026952,0.470580445,-0.373553494,-0.097026952,0.942794301,-0.772208193,-0.327799887,0.949595905,-0.777779137,-0.330164735,1.127806767,1.135943107,0.014273956
315,3,0,0,3.24000001,0.552366205,0.361117565,0.086516229,0.552366205,0.361117565,0.086516229,-0.552366205,-0.361117565,0.913483771,-1.110841552,-0.751819928,3.249388409,-1.116174678,-0.755429398,3.264988649,2.212430005,2.223051831,0.009533247
316,1,0,0,3.049999952,0.577453403,0.346664486,0.075882111,0.577453403,0.346664486,0.075882111,0.422546597,-0.346664486,-0.075882111,0.855418881,-0.728427853,-0.286553695,0.85840469,-0.730970405,-0.287553901,1.047976648,1.051634574,0.006944549
317,2,1,0,2.380000114,0.411405222,0.473566433,0.115028345,0.411405222,0.473566433,0.115028345,-0.411405222,0.526433567,-0.115028345,-0.836039309,1.054341571,-0.360526966,-0.859471526,1.083892288,-0.37063169,1.222671725,1.256940339,0.053783735
318,2,0,0,2.609999895,0.63280159,0.311823162,0.055375247,0.63280159,0.311823162,0.055375247,-0.63280159,0.688176838,-0.055375247,-1.312754105,1.485579302,-0.242118614,-1.319139168,1.492804964,-0.243296247,1.526642748,1.534068137,0.009657222
319,2,1,1,3.180000067,0.34204106,0.370860675,0.287098265,0.34204106,0.370860675,0.287098265,-0.34204106,0.629139325,-0.287098265,-0.721007406,1.302470885,-0.634600556,-0.747451959,1.350241907,-0.657875946,1.408494819,1.460154504,0.069507488
320,1,0,0,3.339999914,0.538920304,0.368497918,0.092581778,0.538920304,0.368497918,0.092581778,0.461079696,-0.368497918,-0.092581778,0.924965908,-0.763888771,-0.319417724,0.930576739,-0.76852251,-0.321355307,1.111924078,1.118668996,0.012022472
